positionid,attack,defense,money,rarity,attack_percentile,defense_percentile,money_percentile,total_score_rank
1791,11,11,20,good,0.36005,0.48005,0.89505,2818.0
1792,11,11,21,good,0.36005,0.48005,0.90505,2518.0
1793,11,11,22,good,0.36005,0.48005,0.91505,2318.0
1794,11,11,23,good,0.36005,0.48005,0.92505,2018.0
1795,11,11,24,good,0.36005,0.48005,0.93505,1836.0
1796,11,11,25,good,0.36005,0.48005,0.94505,1636.0
1797,11,11,26,good,0.36005,0.48005,0.95505,1518.0
1798,11,11,27,good,0.36005,0.48005,0.96505,1336.0
1799,11,11,28,good,0.36005,0.48005,0.97505,1218.0
1800,11,11,29,good,0.36005,0.48005,0.98505,1037.0
1801,11,11,30,legendary,0.36005,0.48005,0.99505,919.0
1802,11,11,11,bad,0.36005,0.48005,0.05505,9673.0
1803,11,11,11,bad,0.36005,0.48005,0.05505,9674.0
1804,11,11,11,bad,0.36005,0.48005,0.05505,9675.0
1805,11,11,11,bad,0.36005,0.48005,0.05505,9676.0
1806,16,11,11,good,0.77005,0.48005,0.05505,7319.0
1807,17,11,11,good,0.79505,0.48005,0.05505,7219.0
1808,18,11,11,good,0.82005,0.48005,0.05505,7019.0
1809,19,11,11,good,0.84005,0.48005,0.05505,6819.0
1810,20,11,11,good,0.86005,0.48005,0.05505,6719.0
1811,21,11,11,good,0.88005,0.48005,0.05505,6519.0
1812,22,11,12,good,0.90005,0.48005,0.16505,5319.0
1813,23,11,12,good,0.92505,0.48005,0.16505,4237.0
1814,24,11,12,good,0.95005,0.48005,0.16505,4019.0
1815,25,11,12,good,0.97005,0.48005,0.16505,3919.0
1816,11,11,12,bad,0.36005,0.48005,0.16505,9009.0
1817,11,11,12,bad,0.36005,0.48005,0.16505,9010.0
1818,11,11,12,bad,0.36005,0.48005,0.16505,9011.0
1819,11,11,12,bad,0.36005,0.48005,0.16505,9012.0
1820,11,11,12,bad,0.36005,0.48005,0.16505,9013.0
1821,11,11,12,bad,0.36005,0.48005,0.16505,9014.0
1822,11,11,13,bad,0.36005,0.48005,0.27505,8409.0
1823,11,11,13,bad,0.36005,0.48005,0.27505,8410.0
1824,11,17,13,rare,0.36005,0.78005,0.27505,6619.0
1825,11,23,13,rare,0.36005,0.85005,0.27505,5819.0
1826,11,29,13,rare,0.36005,0.92005,0.27505,4519.0
1827,11,35,13,legendary,0.36005,0.99005,0.27505,3819.0
1828,11,11,13,bad,0.36005,0.48005,0.27505,8411.0
1829,11,11,13,bad,0.36005,0.48005,0.27505,8412.0
1830,11,11,13,bad,0.36005,0.48005,0.27505,8413.0
1831,11,11,13,bad,0.36005,0.48005,0.27505,8414.0
1832,11,11,14,normal,0.36005,0.48005,0.38505,7609.0
1833,11,11,14,normal,0.36005,0.48005,0.38505,7610.0
1834,11,11,14,normal,0.36005,0.48005,0.38505,7611.0
1835,11,11,14,normal,0.36005,0.48005,0.38505,7612.0
1836,11,11,14,normal,0.36005,0.48005,0.38505,7613.0
1837,11,11,14,normal,0.36005,0.48005,0.38505,7614.0
1838,11,16,14,rare,0.36005,0.76505,0.38505,5719.0
1839,11,17,14,rare,0.36005,0.78005,0.38505,5619.0
1840,11,18,14,rare,0.36005,0.79505,0.38505,5419.0
1841,11,19,14,rare,0.36005,0.80505,0.38505,5137.0
1842,11,20,15,rare,0.36005,0.81505,0.49505,3619.0
1843,11,21,15,rare,0.36005,0.82505,0.49505,3519.0
1844,11,22,15,rare,0.36005,0.83505,0.49505,3419.0
1845,11,23,15,rare,0.36005,0.85005,0.49505,3319.0
1846,11,24,15,rare,0.36005,0.86505,0.49505,3137.0
1847,11,25,15,rare,0.36005,0.87505,0.49505,2919.0
1848,11,26,15,rare,0.36005,0.88505,0.49505,2719.0
1849,11,27,15,rare,0.36005,0.89505,0.49505,2419.0
1850,11,28,15,rare,0.36005,0.90505,0.49505,2219.0
1851,11,29,15,rare,0.36005,0.92005,0.49505,1837.0
1852,11,30,16,rare,0.36005,0.93505,0.60505,519.0
1853,11,31,16,rare,0.36005,0.94505,0.60505,419.0
1854,11,32,16,rare,0.36005,0.95505,0.60505,319.0
1855,11,33,16,rare,0.36005,0.96505,0.60505,219.0
1856,11,34,16,rare,0.36005,0.97505,0.60505,119.0
1857,11,35,16,legendary,0.36005,0.99005,0.60505,19.0
1858,11,11,16,normal,0.36005,0.48005,0.60505,6091.0
1859,11,11,16,normal,0.36005,0.48005,0.60505,6092.0
1860,11,11,16,normal,0.36005,0.48005,0.60505,6093.0
1861,11,11,16,normal,0.36005,0.48005,0.60505,6094.0
1862,11,11,17,normal,0.36005,0.48005,0.71505,4691.0
1863,11,11,17,normal,0.36005,0.48005,0.71505,4692.0
1864,11,11,17,normal,0.36005,0.48005,0.71505,4693.0
1865,11,11,17,normal,0.36005,0.48005,0.71505,4694.0
1866,11,1,17,normal,0.36005,0.10005,0.71505,8219.0
1867,12,1,17,normal,0.72505,0.10005,0.71505,5519.0
1868,13,1,17,normal,0.73505,0.10005,0.71505,5138.0
1869,14,1,17,normal,0.74505,0.10005,0.71505,4419.0
1870,15,1,17,good,0.75505,0.10005,0.71505,4238.0
1871,16,1,17,good,0.77005,0.10005,0.71505,4119.0
1872,17,1,18,good,0.79505,0.10005,0.82505,3138.0
1873,18,1,18,good,0.82005,0.10005,0.82505,2619.0
1874,19,1,18,good,0.84005,0.10005,0.82505,2119.0
1875,20,1,18,good,0.86005,0.10005,0.82505,1637.0
1876,21,1,18,good,0.88005,0.10005,0.82505,1337.0
1877,22,1,18,good,0.90005,0.10005,0.82505,1038.0
1878,23,1,18,good,0.92505,0.10005,0.82505,819.0
1879,24,1,18,good,0.95005,0.10005,0.82505,719.0
1880,25,1,18,good,0.97005,0.10005,0.82505,619.0
1881,11,1,18,good,0.36005,0.10005,0.82505,7419.0
1882,17,1,11,good,0.79505,0.10005,0.05505,9519.0
1883,23,1,12,good,0.92505,0.10005,0.16505,8119.0
1884,29,1,13,good,0.98505,0.10005,0.27505,6919.0
1885,35,1,14,legendary,0.99505,0.10005,0.38505,5919.0
1886,11,11,15,normal,0.36005,0.48005,0.49505,7119.0
1887,11,11,16,normal,0.36005,0.48005,0.60505,6095.0
1888,11,11,17,normal,0.36005,0.48005,0.71505,4695.0
1889,11,11,18,good,0.36005,0.48005,0.82505,3719.0
1890,11,11,19,good,0.36005,0.48005,0.88505,3019.0
1891,11,11,20,good,0.36005,0.48005,0.89505,2819.0
1892,11,11,21,good,0.36005,0.48005,0.90505,2519.0
1893,11,11,22,good,0.36005,0.48005,0.91505,2319.0
1894,11,11,23,good,0.36005,0.48005,0.92505,2019.0
1895,11,11,24,good,0.36005,0.48005,0.93505,1838.0
1896,11,11,25,good,0.36005,0.48005,0.94505,1638.0
1897,11,11,26,good,0.36005,0.48005,0.95505,1519.0
1898,11,11,27,good,0.36005,0.48005,0.96505,1338.0
1899,11,11,28,good,0.36005,0.48005,0.97505,1219.0
1900,11,11,29,good,0.36005,0.48005,0.98505,1039.0
1901,11,11,30,legendary,0.36005,0.48005,0.99505,920.0
1902,11,11,11,bad,0.36005,0.48005,0.05505,9677.0
1903,11,11,11,bad,0.36005,0.48005,0.05505,9678.0
1904,11,11,11,bad,0.36005,0.48005,0.05505,9679.0
1905,11,11,11,bad,0.36005,0.48005,0.05505,9680.0
1906,16,11,11,good,0.77005,0.48005,0.05505,7320.0
1907,17,11,11,good,0.79505,0.48005,0.05505,7220.0
1908,18,11,11,good,0.82005,0.48005,0.05505,7020.0
1909,19,11,11,good,0.84005,0.48005,0.05505,6820.0
1910,20,11,11,good,0.86005,0.48005,0.05505,6720.0
1911,21,11,11,good,0.88005,0.48005,0.05505,6520.0
1912,22,11,12,good,0.90005,0.48005,0.16505,5320.0
1913,23,11,12,good,0.92505,0.48005,0.16505,4239.0
1914,24,11,12,good,0.95005,0.48005,0.16505,4020.0
1915,25,11,12,good,0.97005,0.48005,0.16505,3920.0
1916,11,11,12,bad,0.36005,0.48005,0.16505,9015.0
1917,11,11,12,bad,0.36005,0.48005,0.16505,9016.0
1918,11,11,12,bad,0.36005,0.48005,0.16505,9017.0
1919,11,11,12,bad,0.36005,0.48005,0.16505,9018.0
1920,11,11,12,bad,0.36005,0.48005,0.16505,9019.0
1921,11,11,12,bad,0.36005,0.48005,0.16505,9020.0
1922,11,11,13,bad,0.36005,0.48005,0.27505,8415.0
1923,11,11,13,bad,0.36005,0.48005,0.27505,8416.0
1924,11,17,13,rare,0.36005,0.78005,0.27505,6620.0
1925,11,23,13,rare,0.36005,0.85005,0.27505,5820.0
1926,11,29,13,rare,0.36005,0.92005,0.27505,4520.0
1927,11,35,13,legendary,0.36005,0.99005,0.27505,3820.0
1928,11,11,13,bad,0.36005,0.48005,0.27505,8417.0
1929,11,11,13,bad,0.36005,0.48005,0.27505,8418.0
1930,11,11,13,bad,0.36005,0.48005,0.27505,8419.0
1931,11,11,13,bad,0.36005,0.48005,0.27505,8420.0
1932,11,11,14,normal,0.36005,0.48005,0.38505,7615.0
1933,11,11,14,normal,0.36005,0.48005,0.38505,7616.0
1934,11,11,14,normal,0.36005,0.48005,0.38505,7617.0
1935,11,11,14,normal,0.36005,0.48005,0.38505,7618.0
1936,11,11,14,normal,0.36005,0.48005,0.38505,7619.0
1937,11,11,14,normal,0.36005,0.48005,0.38505,7620.0
1938,11,16,14,rare,0.36005,0.76505,0.38505,5720.0
1939,11,17,14,rare,0.36005,0.78005,0.38505,5620.0
1940,11,18,14,rare,0.36005,0.79505,0.38505,5420.0
1941,11,19,14,rare,0.36005,0.80505,0.38505,5139.0
1942,11,20,15,rare,0.36005,0.81505,0.49505,3620.0
1943,11,21,15,rare,0.36005,0.82505,0.49505,3520.0
1944,11,22,15,rare,0.36005,0.83505,0.49505,3420.0
1945,11,23,15,rare,0.36005,0.85005,0.49505,3320.0
1946,11,24,15,rare,0.36005,0.86505,0.49505,3139.0
1947,11,25,15,rare,0.36005,0.87505,0.49505,2920.0
1948,11,26,15,rare,0.36005,0.88505,0.49505,2720.0
1949,11,27,15,rare,0.36005,0.89505,0.49505,2420.0
1950,11,28,15,rare,0.36005,0.90505,0.49505,2220.0
1951,11,29,15,rare,0.36005,0.92005,0.49505,1839.0
1952,11,30,16,rare,0.36005,0.93505,0.60505,520.0
1953,11,31,16,rare,0.36005,0.94505,0.60505,420.0
1954,11,32,16,rare,0.36005,0.95505,0.60505,320.0
1955,11,33,16,rare,0.36005,0.96505,0.60505,220.0
1956,11,34,16,rare,0.36005,0.97505,0.60505,120.0
1957,11,35,16,legendary,0.36005,0.99005,0.60505,20.0
1958,11,11,16,normal,0.36005,0.48005,0.60505,6096.0
1959,11,11,16,normal,0.36005,0.48005,0.60505,6097.0
1960,11,11,16,normal,0.36005,0.48005,0.60505,6098.0
1961,11,11,16,normal,0.36005,0.48005,0.60505,6099.0
1962,11,11,17,normal,0.36005,0.48005,0.71505,4696.0
1963,11,11,17,normal,0.36005,0.48005,0.71505,4697.0
1964,11,11,17,normal,0.36005,0.48005,0.71505,4698.0
1965,11,11,17,normal,0.36005,0.48005,0.71505,4699.0
1966,11,1,17,normal,0.36005,0.10005,0.71505,8220.0
1967,12,1,17,normal,0.72505,0.10005,0.71505,5520.0
1968,13,1,17,normal,0.73505,0.10005,0.71505,5140.0
1969,14,1,17,normal,0.74505,0.10005,0.71505,4420.0
1970,15,1,17,good,0.75505,0.10005,0.71505,4240.0
1971,16,1,17,good,0.77005,0.10005,0.71505,4120.0
1972,17,1,18,good,0.79505,0.10005,0.82505,3140.0
1973,18,1,18,good,0.82005,0.10005,0.82505,2620.0
1974,19,1,18,good,0.84005,0.10005,0.82505,2120.0
1975,20,1,18,good,0.86005,0.10005,0.82505,1639.0
1976,21,1,18,good,0.88005,0.10005,0.82505,1339.0
1977,22,1,18,good,0.90005,0.10005,0.82505,1040.0
1978,23,1,18,good,0.92505,0.10005,0.82505,820.0
1979,24,1,18,good,0.95005,0.10005,0.82505,720.0
1980,25,1,18,good,0.97005,0.10005,0.82505,620.0
1981,11,1,18,good,0.36005,0.10005,0.82505,7420.0
1982,17,1,11,good,0.79505,0.10005,0.05505,9520.0
1983,23,1,12,good,0.92505,0.10005,0.16505,8120.0
1984,29,1,13,good,0.98505,0.10005,0.27505,6920.0
1985,35,1,14,legendary,0.99505,0.10005,0.38505,5920.0
1986,11,11,15,normal,0.36005,0.48005,0.49505,7120.0
1987,11,11,16,normal,0.36005,0.48005,0.60505,6100.0
1988,11,11,17,normal,0.36005,0.48005,0.71505,4700.0
1989,11,11,18,good,0.36005,0.48005,0.82505,3720.0
1990,11,11,19,good,0.36005,0.48005,0.88505,3020.0
1991,11,11,20,good,0.36005,0.48005,0.89505,2820.0
1992,11,11,21,good,0.36005,0.48005,0.90505,2520.0
1993,11,11,22,good,0.36005,0.48005,0.91505,2320.0
1994,11,11,23,good,0.36005,0.48005,0.92505,2020.0
1995,11,11,24,good,0.36005,0.48005,0.93505,1840.0
1996,11,11,25,good,0.36005,0.48005,0.94505,1640.0
1997,11,11,26,good,0.36005,0.48005,0.95505,1520.0
1998,11,11,27,good,0.36005,0.48005,0.96505,1340.0
1999,11,11,28,good,0.36005,0.48005,0.97505,1220.0
2000,11,11,29,good,0.36005,0.48005,0.98505,1041.0
2001,11,11,30,legendary,0.36005,0.48005,0.99505,921.0
2002,11,11,11,bad,0.36005,0.48005,0.05505,9681.0
2003,11,11,11,bad,0.36005,0.48005,0.05505,9682.0
2004,11,11,11,bad,0.36005,0.48005,0.05505,9683.0
2005,11,11,11,bad,0.36005,0.48005,0.05505,9684.0
2006,16,11,11,good,0.77005,0.48005,0.05505,7321.0
2007,17,11,11,good,0.79505,0.48005,0.05505,7221.0
2008,18,11,11,good,0.82005,0.48005,0.05505,7021.0
2009,19,11,11,good,0.84005,0.48005,0.05505,6821.0
2010,20,11,11,good,0.86005,0.48005,0.05505,6721.0
2011,21,11,11,good,0.88005,0.48005,0.05505,6521.0
2012,22,11,12,good,0.90005,0.48005,0.16505,5321.0
2013,23,11,12,good,0.92505,0.48005,0.16505,4241.0
2014,24,11,12,good,0.95005,0.48005,0.16505,4021.0
2015,25,11,12,good,0.97005,0.48005,0.16505,3921.0
2016,11,11,12,bad,0.36005,0.48005,0.16505,9021.0
2017,11,11,12,bad,0.36005,0.48005,0.16505,9022.0
2018,11,11,12,bad,0.36005,0.48005,0.16505,9023.0
2019,11,11,12,bad,0.36005,0.48005,0.16505,9024.0
2020,11,11,12,bad,0.36005,0.48005,0.16505,9025.0
2021,11,11,12,bad,0.36005,0.48005,0.16505,9026.0
2022,11,11,13,bad,0.36005,0.48005,0.27505,8421.0
2023,11,11,13,bad,0.36005,0.48005,0.27505,8422.0
2024,11,17,13,rare,0.36005,0.78005,0.27505,6621.0
2025,11,23,13,rare,0.36005,0.85005,0.27505,5821.0
2026,11,29,13,rare,0.36005,0.92005,0.27505,4521.0
2027,11,35,13,legendary,0.36005,0.99005,0.27505,3821.0
2028,11,11,13,bad,0.36005,0.48005,0.27505,8423.0
2029,11,11,13,bad,0.36005,0.48005,0.27505,8424.0
2030,11,11,13,bad,0.36005,0.48005,0.27505,8425.0
2031,11,11,13,bad,0.36005,0.48005,0.27505,8426.0
2032,11,11,14,normal,0.36005,0.48005,0.38505,7621.0
2033,11,11,14,normal,0.36005,0.48005,0.38505,7622.0
2034,11,11,14,normal,0.36005,0.48005,0.38505,7623.0
2035,11,11,14,normal,0.36005,0.48005,0.38505,7624.0
2036,11,11,14,normal,0.36005,0.48005,0.38505,7625.0
2037,11,11,14,normal,0.36005,0.48005,0.38505,7626.0
2038,11,16,14,rare,0.36005,0.76505,0.38505,5721.0
2039,11,17,14,rare,0.36005,0.78005,0.38505,5621.0
2040,11,18,14,rare,0.36005,0.79505,0.38505,5421.0
2041,11,19,14,rare,0.36005,0.80505,0.38505,5141.0
2042,11,20,15,rare,0.36005,0.81505,0.49505,3621.0
2043,11,21,15,rare,0.36005,0.82505,0.49505,3521.0
2044,11,22,15,rare,0.36005,0.83505,0.49505,3421.0
2045,11,23,15,rare,0.36005,0.85005,0.49505,3321.0
2046,11,24,15,rare,0.36005,0.86505,0.49505,3141.0
2047,11,25,15,rare,0.36005,0.87505,0.49505,2921.0
2048,11,26,15,rare,0.36005,0.88505,0.49505,2721.0
2049,11,27,15,rare,0.36005,0.89505,0.49505,2421.0
2050,11,28,15,rare,0.36005,0.90505,0.49505,2221.0
2051,11,29,15,rare,0.36005,0.92005,0.49505,1841.0
2052,11,30,16,rare,0.36005,0.93505,0.60505,521.0
2053,11,31,16,rare,0.36005,0.94505,0.60505,421.0
2054,11,32,16,rare,0.36005,0.95505,0.60505,321.0
2055,11,33,16,rare,0.36005,0.96505,0.60505,221.0
2056,11,34,16,rare,0.36005,0.97505,0.60505,121.0
2057,11,35,16,legendary,0.36005,0.99005,0.60505,21.0
2058,11,11,16,normal,0.36005,0.48005,0.60505,6101.0
2059,11,11,16,normal,0.36005,0.48005,0.60505,6102.0
2060,11,11,16,normal,0.36005,0.48005,0.60505,6103.0
2061,11,11,16,normal,0.36005,0.48005,0.60505,6104.0
2062,11,11,17,normal,0.36005,0.48005,0.71505,4701.0
2063,11,11,17,normal,0.36005,0.48005,0.71505,4702.0
2064,11,11,17,normal,0.36005,0.48005,0.71505,4703.0
2065,11,11,17,normal,0.36005,0.48005,0.71505,4704.0
2066,11,1,17,normal,0.36005,0.10005,0.71505,8221.0
2067,12,1,17,normal,0.72505,0.10005,0.71505,5521.0
2068,13,1,17,normal,0.73505,0.10005,0.71505,5142.0
2069,14,1,17,normal,0.74505,0.10005,0.71505,4421.0
2070,15,1,17,good,0.75505,0.10005,0.71505,4242.0
2071,16,1,17,good,0.77005,0.10005,0.71505,4121.0
2072,17,1,18,good,0.79505,0.10005,0.82505,3142.0
2073,18,1,18,good,0.82005,0.10005,0.82505,2621.0
2074,19,1,18,good,0.84005,0.10005,0.82505,2121.0
2075,20,1,18,good,0.86005,0.10005,0.82505,1641.0
2076,21,1,18,good,0.88005,0.10005,0.82505,1341.0
2077,22,1,18,good,0.90005,0.10005,0.82505,1042.0
2078,23,1,18,good,0.92505,0.10005,0.82505,821.0
2079,24,1,18,good,0.95005,0.10005,0.82505,721.0
2080,25,1,18,good,0.97005,0.10005,0.82505,621.0
2081,11,1,18,good,0.36005,0.10005,0.82505,7421.0
2082,17,1,11,good,0.79505,0.10005,0.05505,9521.0
2083,23,1,12,good,0.92505,0.10005,0.16505,8121.0
2084,29,1,13,good,0.98505,0.10005,0.27505,6921.0
2085,35,1,14,legendary,0.99505,0.10005,0.38505,5921.0
2086,11,11,15,normal,0.36005,0.48005,0.49505,7121.0
2087,11,11,16,normal,0.36005,0.48005,0.60505,6105.0
2088,11,11,17,normal,0.36005,0.48005,0.71505,4705.0
2089,11,11,18,good,0.36005,0.48005,0.82505,3721.0
2090,11,11,19,good,0.36005,0.48005,0.88505,3021.0
2091,11,11,20,good,0.36005,0.48005,0.89505,2821.0
2092,11,11,21,good,0.36005,0.48005,0.90505,2521.0
2093,11,11,22,good,0.36005,0.48005,0.91505,2321.0
2094,11,11,23,good,0.36005,0.48005,0.92505,2021.0
2095,11,11,24,good,0.36005,0.48005,0.93505,1842.0
2096,11,11,25,good,0.36005,0.48005,0.94505,1642.0
2097,11,11,26,good,0.36005,0.48005,0.95505,1521.0
2098,11,11,27,good,0.36005,0.48005,0.96505,1342.0
2099,11,11,28,good,0.36005,0.48005,0.97505,1221.0
2100,11,11,29,good,0.36005,0.48005,0.98505,1043.0
2101,11,11,30,legendary,0.36005,0.48005,0.99505,922.0
2102,11,11,11,bad,0.36005,0.48005,0.05505,9685.0
2103,11,11,11,bad,0.36005,0.48005,0.05505,9686.0
2104,11,11,11,bad,0.36005,0.48005,0.05505,9687.0
2105,11,11,11,bad,0.36005,0.48005,0.05505,9688.0
2106,16,11,11,good,0.77005,0.48005,0.05505,7322.0
2107,17,11,11,good,0.79505,0.48005,0.05505,7222.0
2108,18,11,11,good,0.82005,0.48005,0.05505,7022.0
2109,19,11,11,good,0.84005,0.48005,0.05505,6822.0
2110,20,11,11,good,0.86005,0.48005,0.05505,6722.0
2111,21,11,11,good,0.88005,0.48005,0.05505,6522.0
2112,22,11,12,good,0.90005,0.48005,0.16505,5322.0
2113,23,11,12,good,0.92505,0.48005,0.16505,4243.0
2114,24,11,12,good,0.95005,0.48005,0.16505,4022.0
2115,25,11,12,good,0.97005,0.48005,0.16505,3922.0
2116,11,11,12,bad,0.36005,0.48005,0.16505,9027.0
2117,11,11,12,bad,0.36005,0.48005,0.16505,9028.0
2118,11,11,12,bad,0.36005,0.48005,0.16505,9029.0
2119,11,11,12,bad,0.36005,0.48005,0.16505,9030.0
2120,11,11,12,bad,0.36005,0.48005,0.16505,9031.0
2121,11,11,12,bad,0.36005,0.48005,0.16505,9032.0
2122,11,11,13,bad,0.36005,0.48005,0.27505,8427.0
2123,11,11,13,bad,0.36005,0.48005,0.27505,8428.0
2124,11,17,13,rare,0.36005,0.78005,0.27505,6622.0
2125,11,23,13,rare,0.36005,0.85005,0.27505,5822.0
2126,11,29,13,rare,0.36005,0.92005,0.27505,4522.0
2127,11,35,13,legendary,0.36005,0.99005,0.27505,3822.0
2128,11,11,13,bad,0.36005,0.48005,0.27505,8429.0
2129,11,11,13,bad,0.36005,0.48005,0.27505,8430.0
2130,11,11,13,bad,0.36005,0.48005,0.27505,8431.0
2131,11,11,13,bad,0.36005,0.48005,0.27505,8432.0
2132,11,11,14,normal,0.36005,0.48005,0.38505,7627.0
2133,11,11,14,normal,0.36005,0.48005,0.38505,7628.0
2134,11,11,14,normal,0.36005,0.48005,0.38505,7629.0
2135,11,11,14,normal,0.36005,0.48005,0.38505,7630.0
2136,11,11,14,normal,0.36005,0.48005,0.38505,7631.0
2137,11,11,14,normal,0.36005,0.48005,0.38505,7632.0
2138,11,16,14,rare,0.36005,0.76505,0.38505,5722.0
2139,11,17,14,rare,0.36005,0.78005,0.38505,5622.0
2140,11,18,14,rare,0.36005,0.79505,0.38505,5422.0
2141,11,19,14,rare,0.36005,0.80505,0.38505,5143.0
2142,11,20,15,rare,0.36005,0.81505,0.49505,3622.0
2143,11,21,15,rare,0.36005,0.82505,0.49505,3522.0
2144,11,22,15,rare,0.36005,0.83505,0.49505,3422.0
2145,11,23,15,rare,0.36005,0.85005,0.49505,3322.0
2146,11,24,15,rare,0.36005,0.86505,0.49505,3143.0
2147,11,25,15,rare,0.36005,0.87505,0.49505,2922.0
2148,11,26,15,rare,0.36005,0.88505,0.49505,2722.0
2149,11,27,15,rare,0.36005,0.89505,0.49505,2422.0
2150,11,28,15,rare,0.36005,0.90505,0.49505,2222.0
2151,11,29,15,rare,0.36005,0.92005,0.49505,1843.0
2152,11,30,16,rare,0.36005,0.93505,0.60505,522.0
2153,11,31,16,rare,0.36005,0.94505,0.60505,422.0
2154,11,32,16,rare,0.36005,0.95505,0.60505,322.0
2155,11,33,16,rare,0.36005,0.96505,0.60505,222.0
2156,11,34,16,rare,0.36005,0.97505,0.60505,122.0
2157,11,35,16,legendary,0.36005,0.99005,0.60505,22.0
2158,11,11,16,normal,0.36005,0.48005,0.60505,6106.0
2159,11,11,16,normal,0.36005,0.48005,0.60505,6107.0
2160,11,11,16,normal,0.36005,0.48005,0.60505,6108.0
2161,11,11,16,normal,0.36005,0.48005,0.60505,6109.0
2162,11,11,17,normal,0.36005,0.48005,0.71505,4706.0
2163,11,11,17,normal,0.36005,0.48005,0.71505,4707.0
2164,11,11,17,normal,0.36005,0.48005,0.71505,4708.0
2165,11,11,17,normal,0.36005,0.48005,0.71505,4709.0
2166,11,1,17,normal,0.36005,0.10005,0.71505,8222.0
2167,12,1,17,normal,0.72505,0.10005,0.71505,5522.0
2168,13,1,17,normal,0.73505,0.10005,0.71505,5144.0
2169,14,1,17,normal,0.74505,0.10005,0.71505,4422.0
2170,15,1,17,good,0.75505,0.10005,0.71505,4244.0
2171,16,1,17,good,0.77005,0.10005,0.71505,4122.0
2172,17,1,18,good,0.79505,0.10005,0.82505,3144.0
2173,18,1,18,good,0.82005,0.10005,0.82505,2622.0
2174,19,1,18,good,0.84005,0.10005,0.82505,2122.0
2175,20,1,18,good,0.86005,0.10005,0.82505,1643.0
2176,21,1,18,good,0.88005,0.10005,0.82505,1343.0
2177,22,1,18,good,0.90005,0.10005,0.82505,1044.0
2178,23,1,18,good,0.92505,0.10005,0.82505,822.0
2179,24,1,18,good,0.95005,0.10005,0.82505,722.0
2180,25,1,18,good,0.97005,0.10005,0.82505,622.0
2181,11,1,18,good,0.36005,0.10005,0.82505,7422.0
2182,17,1,11,good,0.79505,0.10005,0.05505,9522.0
2183,23,1,12,good,0.92505,0.10005,0.16505,8122.0
2184,29,1,13,good,0.98505,0.10005,0.27505,6922.0
2185,35,1,14,legendary,0.99505,0.10005,0.38505,5922.0
2186,11,11,15,normal,0.36005,0.48005,0.49505,7122.0
2187,11,11,16,normal,0.36005,0.48005,0.60505,6110.0
2188,11,11,17,normal,0.36005,0.48005,0.71505,4710.0
2189,11,11,18,good,0.36005,0.48005,0.82505,3722.0
2190,11,11,19,good,0.36005,0.48005,0.88505,3022.0
2191,11,11,20,good,0.36005,0.48005,0.89505,2822.0
2192,11,11,21,good,0.36005,0.48005,0.90505,2522.0
2193,11,11,22,good,0.36005,0.48005,0.91505,2322.0
2194,11,11,23,good,0.36005,0.48005,0.92505,2022.0
2195,11,11,24,good,0.36005,0.48005,0.93505,1844.0
2196,11,11,25,good,0.36005,0.48005,0.94505,1644.0
2197,11,11,26,good,0.36005,0.48005,0.95505,1522.0
2198,11,11,27,good,0.36005,0.48005,0.96505,1344.0
2199,11,11,28,good,0.36005,0.48005,0.97505,1222.0
2200,11,11,29,good,0.36005,0.48005,0.98505,1045.0
2201,11,11,30,legendary,0.36005,0.48005,0.99505,923.0
2202,11,11,11,bad,0.36005,0.48005,0.05505,9689.0
2203,11,11,11,bad,0.36005,0.48005,0.05505,9690.0
2204,11,11,11,bad,0.36005,0.48005,0.05505,9691.0
2205,11,11,11,bad,0.36005,0.48005,0.05505,9692.0
2206,16,11,11,good,0.77005,0.48005,0.05505,7323.0
2207,17,11,11,good,0.79505,0.48005,0.05505,7223.0
2208,18,11,11,good,0.82005,0.48005,0.05505,7023.0
2209,19,11,11,good,0.84005,0.48005,0.05505,6823.0
2210,20,11,11,good,0.86005,0.48005,0.05505,6723.0
2211,21,11,11,good,0.88005,0.48005,0.05505,6523.0
2212,22,11,12,good,0.90005,0.48005,0.16505,5323.0
2213,23,11,12,good,0.92505,0.48005,0.16505,4245.0
2214,24,11,12,good,0.95005,0.48005,0.16505,4023.0
2215,25,11,12,good,0.97005,0.48005,0.16505,3923.0
2216,11,11,12,bad,0.36005,0.48005,0.16505,9033.0
2217,11,11,12,bad,0.36005,0.48005,0.16505,9034.0
2218,11,11,12,bad,0.36005,0.48005,0.16505,9035.0
2219,11,11,12,bad,0.36005,0.48005,0.16505,9036.0
2220,11,11,12,bad,0.36005,0.48005,0.16505,9037.0
2221,11,11,12,bad,0.36005,0.48005,0.16505,9038.0
2222,11,11,13,bad,0.36005,0.48005,0.27505,8433.0
2223,11,11,13,bad,0.36005,0.48005,0.27505,8434.0
2224,11,17,13,rare,0.36005,0.78005,0.27505,6623.0
2225,11,23,13,rare,0.36005,0.85005,0.27505,5823.0
2226,11,29,13,rare,0.36005,0.92005,0.27505,4523.0
2227,11,35,13,legendary,0.36005,0.99005,0.27505,3823.0
2228,11,11,13,bad,0.36005,0.48005,0.27505,8435.0
2229,11,11,13,bad,0.36005,0.48005,0.27505,8436.0
2230,11,11,13,bad,0.36005,0.48005,0.27505,8437.0
2231,11,11,13,bad,0.36005,0.48005,0.27505,8438.0
2232,11,11,14,normal,0.36005,0.48005,0.38505,7633.0
