,positionid,attack,defense,money,rarity,attack_percentile,defense_percentile,money_percentile,total_score_rank
7796,7796,11,11,25,good,0.36005,0.48005,0.94505,1756.0
7875,7875,20,1,18,good,0.86005,0.10005,0.82505,1757.0
7896,7896,11,11,25,good,0.36005,0.48005,0.94505,1758.0
7975,7975,20,1,18,good,0.86005,0.10005,0.82505,1759.0
7996,7996,11,11,25,good,0.36005,0.48005,0.94505,1760.0
8075,8075,20,1,18,good,0.86005,0.10005,0.82505,1761.0
8096,8096,11,11,25,good,0.36005,0.48005,0.94505,1762.0
8175,8175,20,1,18,good,0.86005,0.10005,0.82505,1763.0
8196,8196,11,11,25,good,0.36005,0.48005,0.94505,1764.0
8275,8275,20,1,18,good,0.86005,0.10005,0.82505,1765.0
8296,8296,11,11,25,good,0.36005,0.48005,0.94505,1766.0
8375,8375,20,1,18,good,0.86005,0.10005,0.82505,1767.0
8396,8396,11,11,25,good,0.36005,0.48005,0.94505,1768.0
8475,8475,20,1,18,good,0.86005,0.10005,0.82505,1769.0
8496,8496,11,11,25,good,0.36005,0.48005,0.94505,1770.0
8575,8575,20,1,18,good,0.86005,0.10005,0.82505,1771.0
8596,8596,11,11,25,good,0.36005,0.48005,0.94505,1772.0
8675,8675,20,1,18,good,0.86005,0.10005,0.82505,1773.0
8696,8696,11,11,25,good,0.36005,0.48005,0.94505,1774.0
8775,8775,20,1,18,good,0.86005,0.10005,0.82505,1775.0
8796,8796,11,11,25,good,0.36005,0.48005,0.94505,1776.0
8875,8875,20,1,18,good,0.86005,0.10005,0.82505,1777.0
8896,8896,11,11,25,good,0.36005,0.48005,0.94505,1778.0
8975,8975,20,1,18,good,0.86005,0.10005,0.82505,1779.0
8996,8996,11,11,25,good,0.36005,0.48005,0.94505,1780.0
9075,9075,20,1,18,good,0.86005,0.10005,0.82505,1781.0
9096,9096,11,11,25,good,0.36005,0.48005,0.94505,1782.0
9175,9175,20,1,18,good,0.86005,0.10005,0.82505,1783.0
9196,9196,11,11,25,good,0.36005,0.48005,0.94505,1784.0
9275,9275,20,1,18,good,0.86005,0.10005,0.82505,1785.0
9296,9296,11,11,25,good,0.36005,0.48005,0.94505,1786.0
9375,9375,20,1,18,good,0.86005,0.10005,0.82505,1787.0
9396,9396,11,11,25,good,0.36005,0.48005,0.94505,1788.0
9475,9475,20,1,18,good,0.86005,0.10005,0.82505,1789.0
9496,9496,11,11,25,good,0.36005,0.48005,0.94505,1790.0
9575,9575,20,1,18,good,0.86005,0.10005,0.82505,1791.0
9596,9596,11,11,25,good,0.36005,0.48005,0.94505,1792.0
9675,9675,20,1,18,good,0.86005,0.10005,0.82505,1793.0
9696,9696,11,11,25,good,0.36005,0.48005,0.94505,1794.0
9775,9775,20,1,18,good,0.86005,0.10005,0.82505,1795.0
9796,9796,11,11,25,good,0.36005,0.48005,0.94505,1796.0
9875,9875,20,1,18,good,0.86005,0.10005,0.82505,1797.0
9896,9896,11,11,25,good,0.36005,0.48005,0.94505,1798.0
9975,9975,20,1,18,good,0.86005,0.10005,0.82505,1799.0
9996,9996,11,11,25,good,0.36005,0.48005,0.94505,1800.0
51,51,11,29,15,rare,0.36005,0.92005,0.49505,1801.0
95,95,11,11,24,good,0.36005,0.48005,0.93505,1802.0
151,151,11,29,15,rare,0.36005,0.92005,0.49505,1803.0
195,195,11,11,24,good,0.36005,0.48005,0.93505,1804.0
251,251,11,29,15,rare,0.36005,0.92005,0.49505,1805.0
295,295,11,11,24,good,0.36005,0.48005,0.93505,1806.0
351,351,11,29,15,rare,0.36005,0.92005,0.49505,1807.0
395,395,11,11,24,good,0.36005,0.48005,0.93505,1808.0
451,451,11,29,15,rare,0.36005,0.92005,0.49505,1809.0
495,495,11,11,24,good,0.36005,0.48005,0.93505,1810.0
551,551,11,29,15,rare,0.36005,0.92005,0.49505,1811.0
595,595,11,11,24,good,0.36005,0.48005,0.93505,1812.0
651,651,11,29,15,rare,0.36005,0.92005,0.49505,1813.0
695,695,11,11,24,good,0.36005,0.48005,0.93505,1814.0
751,751,11,29,15,rare,0.36005,0.92005,0.49505,1815.0
795,795,11,11,24,good,0.36005,0.48005,0.93505,1816.0
851,851,11,29,15,rare,0.36005,0.92005,0.49505,1817.0
895,895,11,11,24,good,0.36005,0.48005,0.93505,1818.0
951,951,11,29,15,rare,0.36005,0.92005,0.49505,1819.0
995,995,11,11,24,good,0.36005,0.48005,0.93505,1820.0
1051,1051,11,29,15,rare,0.36005,0.92005,0.49505,1821.0
1095,1095,11,11,24,good,0.36005,0.48005,0.93505,1822.0
1151,1151,11,29,15,rare,0.36005,0.92005,0.49505,1823.0
1195,1195,11,11,24,good,0.36005,0.48005,0.93505,1824.0
1251,1251,11,29,15,rare,0.36005,0.92005,0.49505,1825.0
1295,1295,11,11,24,good,0.36005,0.48005,0.93505,1826.0
1351,1351,11,29,15,rare,0.36005,0.92005,0.49505,1827.0
1395,1395,11,11,24,good,0.36005,0.48005,0.93505,1828.0
1451,1451,11,29,15,rare,0.36005,0.92005,0.49505,1829.0
1495,1495,11,11,24,good,0.36005,0.48005,0.93505,1830.0
1551,1551,11,29,15,rare,0.36005,0.92005,0.49505,1831.0
1595,1595,11,11,24,good,0.36005,0.48005,0.93505,1832.0
1651,1651,11,29,15,rare,0.36005,0.92005,0.49505,1833.0
1695,1695,11,11,24,good,0.36005,0.48005,0.93505,1834.0
1751,1751,11,29,15,rare,0.36005,0.92005,0.49505,1835.0
1795,1795,11,11,24,good,0.36005,0.48005,0.93505,1836.0
1851,1851,11,29,15,rare,0.36005,0.92005,0.49505,1837.0
1895,1895,11,11,24,good,0.36005,0.48005,0.93505,1838.0
1951,1951,11,29,15,rare,0.36005,0.92005,0.49505,1839.0
1995,1995,11,11,24,good,0.36005,0.48005,0.93505,1840.0
2051,2051,11,29,15,rare,0.36005,0.92005,0.49505,1841.0
2095,2095,11,11,24,good,0.36005,0.48005,0.93505,1842.0
2151,2151,11,29,15,rare,0.36005,0.92005,0.49505,1843.0
2195,2195,11,11,24,good,0.36005,0.48005,0.93505,1844.0
2251,2251,11,29,15,rare,0.36005,0.92005,0.49505,1845.0
2295,2295,11,11,24,good,0.36005,0.48005,0.93505,1846.0
2351,2351,11,29,15,rare,0.36005,0.92005,0.49505,1847.0
2395,2395,11,11,24,good,0.36005,0.48005,0.93505,1848.0
2451,2451,11,29,15,rare,0.36005,0.92005,0.49505,1849.0
2495,2495,11,11,24,good,0.36005,0.48005,0.93505,1850.0
2551,2551,11,29,15,rare,0.36005,0.92005,0.49505,1851.0
2595,2595,11,11,24,good,0.36005,0.48005,0.93505,1852.0
2651,2651,11,29,15,rare,0.36005,0.92005,0.49505,1853.0
2695,2695,11,11,24,good,0.36005,0.48005,0.93505,1854.0
2751,2751,11,29,15,rare,0.36005,0.92005,0.49505,1855.0
2795,2795,11,11,24,good,0.36005,0.48005,0.93505,1856.0
2851,2851,11,29,15,rare,0.36005,0.92005,0.49505,1857.0
2895,2895,11,11,24,good,0.36005,0.48005,0.93505,1858.0
2951,2951,11,29,15,rare,0.36005,0.92005,0.49505,1859.0
2995,2995,11,11,24,good,0.36005,0.48005,0.93505,1860.0
3051,3051,11,29,15,rare,0.36005,0.92005,0.49505,1861.0
3095,3095,11,11,24,good,0.36005,0.48005,0.93505,1862.0
3151,3151,11,29,15,rare,0.36005,0.92005,0.49505,1863.0
3195,3195,11,11,24,good,0.36005,0.48005,0.93505,1864.0
3251,3251,11,29,15,rare,0.36005,0.92005,0.49505,1865.0
3295,3295,11,11,24,good,0.36005,0.48005,0.93505,1866.0
3351,3351,11,29,15,rare,0.36005,0.92005,0.49505,1867.0
3395,3395,11,11,24,good,0.36005,0.48005,0.93505,1868.0
3451,3451,11,29,15,rare,0.36005,0.92005,0.49505,1869.0
3495,3495,11,11,24,good,0.36005,0.48005,0.93505,1870.0
3551,3551,11,29,15,rare,0.36005,0.92005,0.49505,1871.0
3595,3595,11,11,24,good,0.36005,0.48005,0.93505,1872.0
3651,3651,11,29,15,rare,0.36005,0.92005,0.49505,1873.0
3695,3695,11,11,24,good,0.36005,0.48005,0.93505,1874.0
3751,3751,11,29,15,rare,0.36005,0.92005,0.49505,1875.0
3795,3795,11,11,24,good,0.36005,0.48005,0.93505,1876.0
3851,3851,11,29,15,rare,0.36005,0.92005,0.49505,1877.0
3895,3895,11,11,24,good,0.36005,0.48005,0.93505,1878.0
3951,3951,11,29,15,rare,0.36005,0.92005,0.49505,1879.0
3995,3995,11,11,24,good,0.36005,0.48005,0.93505,1880.0
4051,4051,11,29,15,rare,0.36005,0.92005,0.49505,1881.0
4095,4095,11,11,24,good,0.36005,0.48005,0.93505,1882.0
4151,4151,11,29,15,rare,0.36005,0.92005,0.49505,1883.0
4195,4195,11,11,24,good,0.36005,0.48005,0.93505,1884.0
4251,4251,11,29,15,rare,0.36005,0.92005,0.49505,1885.0
4295,4295,11,11,24,good,0.36005,0.48005,0.93505,1886.0
4351,4351,11,29,15,rare,0.36005,0.92005,0.49505,1887.0
4395,4395,11,11,24,good,0.36005,0.48005,0.93505,1888.0
4451,4451,11,29,15,rare,0.36005,0.92005,0.49505,1889.0
4495,4495,11,11,24,good,0.36005,0.48005,0.93505,1890.0
4551,4551,11,29,15,rare,0.36005,0.92005,0.49505,1891.0
4595,4595,11,11,24,good,0.36005,0.48005,0.93505,1892.0
4651,4651,11,29,15,rare,0.36005,0.92005,0.49505,1893.0
4695,4695,11,11,24,good,0.36005,0.48005,0.93505,1894.0
4751,4751,11,29,15,rare,0.36005,0.92005,0.49505,1895.0
4795,4795,11,11,24,good,0.36005,0.48005,0.93505,1896.0
4851,4851,11,29,15,rare,0.36005,0.92005,0.49505,1897.0
4895,4895,11,11,24,good,0.36005,0.48005,0.93505,1898.0
4951,4951,11,29,15,rare,0.36005,0.92005,0.49505,1899.0
4995,4995,11,11,24,good,0.36005,0.48005,0.93505,1900.0
5051,5051,11,29,15,rare,0.36005,0.92005,0.49505,1901.0
5095,5095,11,11,24,good,0.36005,0.48005,0.93505,1902.0
5151,5151,11,29,15,rare,0.36005,0.92005,0.49505,1903.0
5195,5195,11,11,24,good,0.36005,0.48005,0.93505,1904.0
5251,5251,11,29,15,rare,0.36005,0.92005,0.49505,1905.0
5295,5295,11,11,24,good,0.36005,0.48005,0.93505,1906.0
5351,5351,11,29,15,rare,0.36005,0.92005,0.49505,1907.0
5395,5395,11,11,24,good,0.36005,0.48005,0.93505,1908.0
5451,5451,11,29,15,rare,0.36005,0.92005,0.49505,1909.0
5495,5495,11,11,24,good,0.36005,0.48005,0.93505,1910.0
5551,5551,11,29,15,rare,0.36005,0.92005,0.49505,1911.0
5595,5595,11,11,24,good,0.36005,0.48005,0.93505,1912.0
5651,5651,11,29,15,rare,0.36005,0.92005,0.49505,1913.0
5695,5695,11,11,24,good,0.36005,0.48005,0.93505,1914.0
5751,5751,11,29,15,rare,0.36005,0.92005,0.49505,1915.0
5795,5795,11,11,24,good,0.36005,0.48005,0.93505,1916.0
5851,5851,11,29,15,rare,0.36005,0.92005,0.49505,1917.0
5895,5895,11,11,24,good,0.36005,0.48005,0.93505,1918.0
5951,5951,11,29,15,rare,0.36005,0.92005,0.49505,1919.0
5995,5995,11,11,24,good,0.36005,0.48005,0.93505,1920.0
6051,6051,11,29,15,rare,0.36005,0.92005,0.49505,1921.0
6095,6095,11,11,24,good,0.36005,0.48005,0.93505,1922.0
6151,6151,11,29,15,rare,0.36005,0.92005,0.49505,1923.0
6195,6195,11,11,24,good,0.36005,0.48005,0.93505,1924.0
6251,6251,11,29,15,rare,0.36005,0.92005,0.49505,1925.0
6295,6295,11,11,24,good,0.36005,0.48005,0.93505,1926.0
6351,6351,11,29,15,rare,0.36005,0.92005,0.49505,1927.0
6395,6395,11,11,24,good,0.36005,0.48005,0.93505,1928.0
6451,6451,11,29,15,rare,0.36005,0.92005,0.49505,1929.0
6495,6495,11,11,24,good,0.36005,0.48005,0.93505,1930.0
6551,6551,11,29,15,rare,0.36005,0.92005,0.49505,1931.0
6595,6595,11,11,24,good,0.36005,0.48005,0.93505,1932.0
6651,6651,11,29,15,rare,0.36005,0.92005,0.49505,1933.0
6695,6695,11,11,24,good,0.36005,0.48005,0.93505,1934.0
6751,6751,11,29,15,rare,0.36005,0.92005,0.49505,1935.0
6795,6795,11,11,24,good,0.36005,0.48005,0.93505,1936.0
6851,6851,11,29,15,rare,0.36005,0.92005,0.49505,1937.0
6895,6895,11,11,24,good,0.36005,0.48005,0.93505,1938.0
6951,6951,11,29,15,rare,0.36005,0.92005,0.49505,1939.0
6995,6995,11,11,24,good,0.36005,0.48005,0.93505,1940.0
7051,7051,11,29,15,rare,0.36005,0.92005,0.49505,1941.0
7095,7095,11,11,24,good,0.36005,0.48005,0.93505,1942.0
7151,7151,11,29,15,rare,0.36005,0.92005,0.49505,1943.0
7195,7195,11,11,24,good,0.36005,0.48005,0.93505,1944.0
7251,7251,11,29,15,rare,0.36005,0.92005,0.49505,1945.0
7295,7295,11,11,24,good,0.36005,0.48005,0.93505,1946.0
7351,7351,11,29,15,rare,0.36005,0.92005,0.49505,1947.0
7395,7395,11,11,24,good,0.36005,0.48005,0.93505,1948.0
7451,7451,11,29,15,rare,0.36005,0.92005,0.49505,1949.0
7495,7495,11,11,24,good,0.36005,0.48005,0.93505,1950.0
7551,7551,11,29,15,rare,0.36005,0.92005,0.49505,1951.0
7595,7595,11,11,24,good,0.36005,0.48005,0.93505,1952.0
7651,7651,11,29,15,rare,0.36005,0.92005,0.49505,1953.0
7695,7695,11,11,24,good,0.36005,0.48005,0.93505,1954.0
7751,7751,11,29,15,rare,0.36005,0.92005,0.49505,1955.0
7795,7795,11,11,24,good,0.36005,0.48005,0.93505,1956.0
7851,7851,11,29,15,rare,0.36005,0.92005,0.49505,1957.0
7895,7895,11,11,24,good,0.36005,0.48005,0.93505,1958.0
7951,7951,11,29,15,rare,0.36005,0.92005,0.49505,1959.0
7995,7995,11,11,24,good,0.36005,0.48005,0.93505,1960.0
8051,8051,11,29,15,rare,0.36005,0.92005,0.49505,1961.0
8095,8095,11,11,24,good,0.36005,0.48005,0.93505,1962.0
8151,8151,11,29,15,rare,0.36005,0.92005,0.49505,1963.0
8195,8195,11,11,24,good,0.36005,0.48005,0.93505,1964.0
8251,8251,11,29,15,rare,0.36005,0.92005,0.49505,1965.0
8295,8295,11,11,24,good,0.36005,0.48005,0.93505,1966.0
8351,8351,11,29,15,rare,0.36005,0.92005,0.49505,1967.0
8395,8395,11,11,24,good,0.36005,0.48005,0.93505,1968.0
8451,8451,11,29,15,rare,0.36005,0.92005,0.49505,1969.0
8495,8495,11,11,24,good,0.36005,0.48005,0.93505,1970.0
8551,8551,11,29,15,rare,0.36005,0.92005,0.49505,1971.0
8595,8595,11,11,24,good,0.36005,0.48005,0.93505,1972.0
8651,8651,11,29,15,rare,0.36005,0.92005,0.49505,1973.0
8695,8695,11,11,24,good,0.36005,0.48005,0.93505,1974.0
8751,8751,11,29,15,rare,0.36005,0.92005,0.49505,1975.0
8795,8795,11,11,24,good,0.36005,0.48005,0.93505,1976.0
8851,8851,11,29,15,rare,0.36005,0.92005,0.49505,1977.0
8895,8895,11,11,24,good,0.36005,0.48005,0.93505,1978.0
8951,8951,11,29,15,rare,0.36005,0.92005,0.49505,1979.0
8995,8995,11,11,24,good,0.36005,0.48005,0.93505,1980.0
9051,9051,11,29,15,rare,0.36005,0.92005,0.49505,1981.0
9095,9095,11,11,24,good,0.36005,0.48005,0.93505,1982.0
9151,9151,11,29,15,rare,0.36005,0.92005,0.49505,1983.0
9195,9195,11,11,24,good,0.36005,0.48005,0.93505,1984.0
9251,9251,11,29,15,rare,0.36005,0.92005,0.49505,1985.0
9295,9295,11,11,24,good,0.36005,0.48005,0.93505,1986.0
9351,9351,11,29,15,rare,0.36005,0.92005,0.49505,1987.0
9395,9395,11,11,24,good,0.36005,0.48005,0.93505,1988.0
9451,9451,11,29,15,rare,0.36005,0.92005,0.49505,1989.0
9495,9495,11,11,24,good,0.36005,0.48005,0.93505,1990.0
9551,9551,11,29,15,rare,0.36005,0.92005,0.49505,1991.0
9595,9595,11,11,24,good,0.36005,0.48005,0.93505,1992.0
9651,9651,11,29,15,rare,0.36005,0.92005,0.49505,1993.0
9695,9695,11,11,24,good,0.36005,0.48005,0.93505,1994.0
9751,9751,11,29,15,rare,0.36005,0.92005,0.49505,1995.0
9795,9795,11,11,24,good,0.36005,0.48005,0.93505,1996.0
9851,9851,11,29,15,rare,0.36005,0.92005,0.49505,1997.0
9895,9895,11,11,24,good,0.36005,0.48005,0.93505,1998.0
9951,9951,11,29,15,rare,0.36005,0.92005,0.49505,1999.0
9995,9995,11,11,24,good,0.36005,0.48005,0.93505,2000.0
94,94,11,11,23,good,0.36005,0.48005,0.92505,2001.0
194,194,11,11,23,good,0.36005,0.48005,0.92505,2002.0
294,294,11,11,23,good,0.36005,0.48005,0.92505,2003.0
394,394,11,11,23,good,0.36005,0.48005,0.92505,2004.0
494,494,11,11,23,good,0.36005,0.48005,0.92505,2005.0
594,594,11,11,23,good,0.36005,0.48005,0.92505,2006.0
694,694,11,11,23,good,0.36005,0.48005,0.92505,2007.0
794,794,11,11,23,good,0.36005,0.48005,0.92505,2008.0
894,894,11,11,23,good,0.36005,0.48005,0.92505,2009.0
994,994,11,11,23,good,0.36005,0.48005,0.92505,2010.0
1094,1094,11,11,23,good,0.36005,0.48005,0.92505,2011.0
1194,1194,11,11,23,good,0.36005,0.48005,0.92505,2012.0
1294,1294,11,11,23,good,0.36005,0.48005,0.92505,2013.0
1394,1394,11,11,23,good,0.36005,0.48005,0.92505,2014.0
1494,1494,11,11,23,good,0.36005,0.48005,0.92505,2015.0
1594,1594,11,11,23,good,0.36005,0.48005,0.92505,2016.0
1694,1694,11,11,23,good,0.36005,0.48005,0.92505,2017.0
1794,1794,11,11,23,good,0.36005,0.48005,0.92505,2018.0
1894,1894,11,11,23,good,0.36005,0.48005,0.92505,2019.0
1994,1994,11,11,23,good,0.36005,0.48005,0.92505,2020.0
2094,2094,11,11,23,good,0.36005,0.48005,0.92505,2021.0
2194,2194,11,11,23,good,0.36005,0.48005,0.92505,2022.0
2294,2294,11,11,23,good,0.36005,0.48005,0.92505,2023.0
2394,2394,11,11,23,good,0.36005,0.48005,0.92505,2024.0
2494,2494,11,11,23,good,0.36005,0.48005,0.92505,2025.0
2594,2594,11,11,23,good,0.36005,0.48005,0.92505,2026.0
2694,2694,11,11,23,good,0.36005,0.48005,0.92505,2027.0
2794,2794,11,11,23,good,0.36005,0.48005,0.92505,2028.0
2894,2894,11,11,23,good,0.36005,0.48005,0.92505,2029.0
2994,2994,11,11,23,good,0.36005,0.48005,0.92505,2030.0
3094,3094,11,11,23,good,0.36005,0.48005,0.92505,2031.0
3194,3194,11,11,23,good,0.36005,0.48005,0.92505,2032.0
3294,3294,11,11,23,good,0.36005,0.48005,0.92505,2033.0
3394,3394,11,11,23,good,0.36005,0.48005,0.92505,2034.0
3494,3494,11,11,23,good,0.36005,0.48005,0.92505,2035.0
3594,3594,11,11,23,good,0.36005,0.48005,0.92505,2036.0
3694,3694,11,11,23,good,0.36005,0.48005,0.92505,2037.0
3794,3794,11,11,23,good,0.36005,0.48005,0.92505,2038.0
3894,3894,11,11,23,good,0.36005,0.48005,0.92505,2039.0
3994,3994,11,11,23,good,0.36005,0.48005,0.92505,2040.0
4094,4094,11,11,23,good,0.36005,0.48005,0.92505,2041.0
4194,4194,11,11,23,good,0.36005,0.48005,0.92505,2042.0
4294,4294,11,11,23,good,0.36005,0.48005,0.92505,2043.0
4394,4394,11,11,23,good,0.36005,0.48005,0.92505,2044.0
4494,4494,11,11,23,good,0.36005,0.48005,0.92505,2045.0
4594,4594,11,11,23,good,0.36005,0.48005,0.92505,2046.0
4694,4694,11,11,23,good,0.36005,0.48005,0.92505,2047.0
4794,4794,11,11,23,good,0.36005,0.48005,0.92505,2048.0
4894,4894,11,11,23,good,0.36005,0.48005,0.92505,2049.0
4994,4994,11,11,23,good,0.36005,0.48005,0.92505,2050.0
5094,5094,11,11,23,good,0.36005,0.48005,0.92505,2051.0
5194,5194,11,11,23,good,0.36005,0.48005,0.92505,2052.0
5294,5294,11,11,23,good,0.36005,0.48005,0.92505,2053.0
5394,5394,11,11,23,good,0.36005,0.48005,0.92505,2054.0
5494,5494,11,11,23,good,0.36005,0.48005,0.92505,2055.0
5594,5594,11,11,23,good,0.36005,0.48005,0.92505,2056.0
5694,5694,11,11,23,good,0.36005,0.48005,0.92505,2057.0
5794,5794,11,11,23,good,0.36005,0.48005,0.92505,2058.0
5894,5894,11,11,23,good,0.36005,0.48005,0.92505,2059.0
5994,5994,11,11,23,good,0.36005,0.48005,0.92505,2060.0
6094,6094,11,11,23,good,0.36005,0.48005,0.92505,2061.0
6194,6194,11,11,23,good,0.36005,0.48005,0.92505,2062.0
6294,6294,11,11,23,good,0.36005,0.48005,0.92505,2063.0
6394,6394,11,11,23,good,0.36005,0.48005,0.92505,2064.0
6494,6494,11,11,23,good,0.36005,0.48005,0.92505,2065.0
6594,6594,11,11,23,good,0.36005,0.48005,0.92505,2066.0
6694,6694,11,11,23,good,0.36005,0.48005,0.92505,2067.0
6794,6794,11,11,23,good,0.36005,0.48005,0.92505,2068.0
6894,6894,11,11,23,good,0.36005,0.48005,0.92505,2069.0
6994,6994,11,11,23,good,0.36005,0.48005,0.92505,2070.0
7094,7094,11,11,23,good,0.36005,0.48005,0.92505,2071.0
7194,7194,11,11,23,good,0.36005,0.48005,0.92505,2072.0
7294,7294,11,11,23,good,0.36005,0.48005,0.92505,2073.0
7394,7394,11,11,23,good,0.36005,0.48005,0.92505,2074.0
7494,7494,11,11,23,good,0.36005,0.48005,0.92505,2075.0
7594,7594,11,11,23,good,0.36005,0.48005,0.92505,2076.0
7694,7694,11,11,23,good,0.36005,0.48005,0.92505,2077.0
7794,7794,11,11,23,good,0.36005,0.48005,0.92505,2078.0
7894,7894,11,11,23,good,0.36005,0.48005,0.92505,2079.0
7994,7994,11,11,23,good,0.36005,0.48005,0.92505,2080.0
8094,8094,11,11,23,good,0.36005,0.48005,0.92505,2081.0
8194,8194,11,11,23,good,0.36005,0.48005,0.92505,2082.0
8294,8294,11,11,23,good,0.36005,0.48005,0.92505,2083.0
8394,8394,11,11,23,good,0.36005,0.48005,0.92505,2084.0
8494,8494,11,11,23,good,0.36005,0.48005,0.92505,2085.0
8594,8594,11,11,23,good,0.36005,0.48005,0.92505,2086.0
8694,8694,11,11,23,good,0.36005,0.48005,0.92505,2087.0
8794,8794,11,11,23,good,0.36005,0.48005,0.92505,2088.0
8894,8894,11,11,23,good,0.36005,0.48005,0.92505,2089.0
8994,8994,11,11,23,good,0.36005,0.48005,0.92505,2090.0
9094,9094,11,11,23,good,0.36005,0.48005,0.92505,2091.0
9194,9194,11,11,23,good,0.36005,0.48005,0.92505,2092.0
9294,9294,11,11,23,good,0.36005,0.48005,0.92505,2093.0
9394,9394,11,11,23,good,0.36005,0.48005,0.92505,2094.0
9494,9494,11,11,23,good,0.36005,0.48005,0.92505,2095.0
9594,9594,11,11,23,good,0.36005,0.48005,0.92505,2096.0
9694,9694,11,11,23,good,0.36005,0.48005,0.92505,2097.0
9794,9794,11,11,23,good,0.36005,0.48005,0.92505,2098.0
9894,9894,11,11,23,good,0.36005,0.48005,0.92505,2099.0
9994,9994,11,11,23,good,0.36005,0.48005,0.92505,2100.0
74,74,19,1,18,good,0.84005,0.10005,0.82505,2101.0
174,174,19,1,18,good,0.84005,0.10005,0.82505,2102.0
274,274,19,1,18,good,0.84005,0.10005,0.82505,2103.0
374,374,19,1,18,good,0.84005,0.10005,0.82505,2104.0
474,474,19,1,18,good,0.84005,0.10005,0.82505,2105.0
574,574,19,1,18,good,0.84005,0.10005,0.82505,2106.0
674,674,19,1,18,good,0.84005,0.10005,0.82505,2107.0
774,774,19,1,18,good,0.84005,0.10005,0.82505,2108.0
874,874,19,1,18,good,0.84005,0.10005,0.82505,2109.0
974,974,19,1,18,good,0.84005,0.10005,0.82505,2110.0
1074,1074,19,1,18,good,0.84005,0.10005,0.82505,2111.0
1174,1174,19,1,18,good,0.84005,0.10005,0.82505,2112.0
1274,1274,19,1,18,good,0.84005,0.10005,0.82505,2113.0
1374,1374,19,1,18,good,0.84005,0.10005,0.82505,2114.0
1474,1474,19,1,18,good,0.84005,0.10005,0.82505,2115.0
1574,1574,19,1,18,good,0.84005,0.10005,0.82505,2116.0
1674,1674,19,1,18,good,0.84005,0.10005,0.82505,2117.0
1774,1774,19,1,18,good,0.84005,0.10005,0.82505,2118.0
1874,1874,19,1,18,good,0.84005,0.10005,0.82505,2119.0
1974,1974,19,1,18,good,0.84005,0.10005,0.82505,2120.0
2074,2074,19,1,18,good,0.84005,0.10005,0.82505,2121.0
2174,2174,19,1,18,good,0.84005,0.10005,0.82505,2122.0
2274,2274,19,1,18,good,0.84005,0.10005,0.82505,2123.0
2374,2374,19,1,18,good,0.84005,0.10005,0.82505,2124.0
2474,2474,19,1,18,good,0.84005,0.10005,0.82505,2125.0
2574,2574,19,1,18,good,0.84005,0.10005,0.82505,2126.0
2674,2674,19,1,18,good,0.84005,0.10005,0.82505,2127.0
2774,2774,19,1,18,good,0.84005,0.10005,0.82505,2128.0
2874,2874,19,1,18,good,0.84005,0.10005,0.82505,2129.0
2974,2974,19,1,18,good,0.84005,0.10005,0.82505,2130.0
3074,3074,19,1,18,good,0.84005,0.10005,0.82505,2131.0
3174,3174,19,1,18,good,0.84005,0.10005,0.82505,2132.0
3274,3274,19,1,18,good,0.84005,0.10005,0.82505,2133.0
3374,3374,19,1,18,good,0.84005,0.10005,0.82505,2134.0
3474,3474,19,1,18,good,0.84005,0.10005,0.82505,2135.0
3574,3574,19,1,18,good,0.84005,0.10005,0.82505,2136.0
3674,3674,19,1,18,good,0.84005,0.10005,0.82505,2137.0
3774,3774,19,1,18,good,0.84005,0.10005,0.82505,2138.0
3874,3874,19,1,18,good,0.84005,0.10005,0.82505,2139.0
3974,3974,19,1,18,good,0.84005,0.10005,0.82505,2140.0
4074,4074,19,1,18,good,0.84005,0.10005,0.82505,2141.0
4174,4174,19,1,18,good,0.84005,0.10005,0.82505,2142.0
4274,4274,19,1,18,good,0.84005,0.10005,0.82505,2143.0
4374,4374,19,1,18,good,0.84005,0.10005,0.82505,2144.0
4474,4474,19,1,18,good,0.84005,0.10005,0.82505,2145.0
4574,4574,19,1,18,good,0.84005,0.10005,0.82505,2146.0
4674,4674,19,1,18,good,0.84005,0.10005,0.82505,2147.0
4774,4774,19,1,18,good,0.84005,0.10005,0.82505,2148.0
4874,4874,19,1,18,good,0.84005,0.10005,0.82505,2149.0
4974,4974,19,1,18,good,0.84005,0.10005,0.82505,2150.0
5074,5074,19,1,18,good,0.84005,0.10005,0.82505,2151.0
5174,5174,19,1,18,good,0.84005,0.10005,0.82505,2152.0
5274,5274,19,1,18,good,0.84005,0.10005,0.82505,2153.0
5374,5374,19,1,18,good,0.84005,0.10005,0.82505,2154.0
5474,5474,19,1,18,good,0.84005,0.10005,0.82505,2155.0
5574,5574,19,1,18,good,0.84005,0.10005,0.82505,2156.0
5674,5674,19,1,18,good,0.84005,0.10005,0.82505,2157.0
5774,5774,19,1,18,good,0.84005,0.10005,0.82505,2158.0
5874,5874,19,1,18,good,0.84005,0.10005,0.82505,2159.0
5974,5974,19,1,18,good,0.84005,0.10005,0.82505,2160.0
6074,6074,19,1,18,good,0.84005,0.10005,0.82505,2161.0
6174,6174,19,1,18,good,0.84005,0.10005,0.82505,2162.0
6274,6274,19,1,18,good,0.84005,0.10005,0.82505,2163.0
6374,6374,19,1,18,good,0.84005,0.10005,0.82505,2164.0
